date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2018-07-06,0,0,0,0,0,1,0,1,,,,82.18%,327,4
2018-08-06,0,0,0,0,0,1,0,1,,,,82.18%,333,4
2018-09-04,0,0,0,0,0,1,0,1,,,,82.18%,333,4
2018-10-03,0,0,0,0,0,1,0,1,,,,82.18%,333,4
2018-11-02,0,0,0,0,0,1,0,1,,,,82.18%,333,4
2018-12-01,0,0,0,0,0,1,0,1,,,,82.18%,333,4
2018-12-30,0,0,0,0,0,1,0,1,,,,82.18%,333,4
2019-02-01,0,0,0,0,0,1,0,1,,,,82.18%,333,4
