date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2018-07-23,0,0,0,0,0,1,0,1,,,,,156,2
2018-08-24,0,0,0,0,0,1,0,1,,,,,174,2
2018-09-25,0,0,0,0,0,0,0,0,,,,,174,2
2018-10-24,0,0,0,0,0,0,0,0,,,,,174,2
2018-11-23,0,0,0,0,0,0,0,0,,,,,174,2
2018-12-24,0,0,0,0,0,1,0,1,,,,,177,2
2019-01-25,0,0,0,0,0,1,0,1,,,,,177,2
2019-02-25,0,0,0,0,0,1,0,1,,,,,177,2
