date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2018-05-13,0,0,0,0,0,0,0,0,,,,,58,4
2018-06-22,0,0,0,0,0,0,0,0,,,,0.00%,62,4
2018-07-22,0,0,0,0,0,0,0,0,,,,0.00%,68,4
