date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-07-05,0,0,0,0,0,0,0,0,,,,0.00%,114,3
2019-08-03,0,0,0,0,0,0,0,0,,,,0.00%,161,4
2019-09-02,0,0,0,0,0,0,0,0,,,,0.00%,161,4
2019-10-07,0,0,0,0,0,0,0,0,,,,0.00%,164,4
2019-11-05,0,0,0,0,0,0,0,0,,,,0.00%,117,3
2019-12-06,0,0,0,0,0,0,0,0,,,,0.00%,117,3
2020-01-06,0,0,0,0,0,0,0,0,,,,0.00%,115,3
