date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-02-10,0,0,0,0,0,0,0,0,,,,,45,1
2019-03-11,0,0,0,0,0,0,0,0,,,,90.74%,141,4
2019-04-09,0,0,0,0,0,0,0,0,,,,90.74%,142,4
