date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-02-10,0,2,0,0,0,1,1,4,,,,88.83%,287,6
2019-03-11,0,2,0,0,0,1,1,4,,,,89.67%,287,6
2019-04-09,0,2,0,0,0,1,1,4,,,,89.67%,290,6
