date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-02-10,0,0,0,0,0,0,0,0,,,,,252,2
2019-03-11,0,0,0,1,0,0,0,1,,,,82.66%,345,7
2019-04-09,0,0,0,1,0,0,0,1,,,,75.88%,424,11
