date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-03-11,0,0,0,0,0,0,0,0,,,,,44,1
2019-04-09,0,0,0,0,0,0,0,0,,,,,45,1
