date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-07-05,0,1,0,0,1,5,0,7,,,,95.57%,1131,51
2019-08-03,0,1,0,0,1,5,0,7,,,,95.46%,1128,51
2019-09-02,0,1,0,0,1,5,0,7,,,,95.57%,1167,53
2019-10-07,0,1,0,0,1,5,0,7,,,,95.57%,1167,53
2019-11-05,0,1,0,0,1,5,0,7,,,,89.25%,1213,55
2019-12-06,0,1,0,0,1,5,0,7,,,,89.25%,1213,55
2020-01-06,0,1,0,0,1,5,0,7,,,,89.25%,1213,55
