date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-03-11,0,1,0,1,0,1,0,3,,,,99.46%,1016,6
2019-04-09,0,1,0,1,0,1,0,3,,,,99.85%,1010,6
