date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-02-10,0,3,0,0,0,5,0,8,,,,16.72%,618,6
2019-03-11,0,2,0,0,0,5,0,7,,,,14.62%,590,6
2019-04-09,0,2,0,0,0,5,0,7,,,,14.52%,596,6
