date,Ambiguous Interface,Cyclic Dependency,Dense Structure,Feature Concentration,God Component,Scattered Functionality,Unstable Dependency,Total Smells,DS avg. degree,PC,DL,Code Coverage,LOC,Nr. of Classes
2019-07-05,0,1,0,1,1,2,0,5,,,,89.70%,1150,44
2019-08-03,0,1,0,1,1,2,0,5,,,,89.75%,1223,46
2019-09-02,0,1,0,1,1,2,0,5,,,,89.70%,1223,46
2019-10-07,0,1,0,1,1,2,0,5,,,,89.70%,1223,46
2019-11-05,0,1,0,1,1,2,0,5,,,,86.32%,1260,48
2019-12-06,0,1,0,1,1,2,0,5,,,,86.32%,1260,48
2020-01-06,0,1,0,1,1,2,0,5,,,,86.32%,1241,48
